Nome: CAMPO GRANDE
Codigo Estacao: A702
Latitude: -20.44722221
Longitude: -54.72249999
Altitude: 528.47
Situacao: Operante
Data Inicial: 2001-09-09
Data Final: 2025-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2009-01-10;0;33.4;19.8;
2009-01-11;.8;33.8;20.5;
2009-01-12;0;33.1;21;
2009-01-13;0;33.7;23.5;
2009-01-14;0;35.1;22.6;
2009-01-15;0;27.7;23.7;
2009-01-16;12.2;25.8;20.5;
2009-01-17;5.6;29.3;20.6;
2009-01-18;31.8;26.7;20.6;
2009-01-19;67.2;25.5;19.4;
2009-01-20;1.2;27.2;16.2;
2009-01-21;.2;29.4;16.3;
2009-01-22;0;31;21.2;
2009-01-23;0;31.3;21.7;
2009-01-24;11.8;31.4;21.6;
2009-01-25;0;31.9;22;
2009-01-26;0;28.8;21.8;
2009-01-27;1.6;29.9;21.1;
2009-01-28;5.2;30.8;21.2;
2009-01-29;13.8;26.8;20.3;
2009-01-30;0;30.4;21;
2009-01-31;.2;32.2;21.5;
2009-02-01;0;30.3;21.4;
2009-02-02;15.6;31.1;21;
2009-02-03;0;30.8;20.5;
2009-02-04;0;33.3;22.2;
2009-02-05;8.6;32.3;21.5;
2009-02-06;0;31.5;22.8;
2009-02-07;.2;31.5;21.8;
2009-02-08;23.6;29.8;21.8;
2009-02-09;54.8;30.7;20.5;
2009-02-10;9.2;29.2;22.2;
2009-02-11;0;30.5;22.2;
2009-02-12;10.8;28.6;20.7;
2009-02-13;0;31;18.9;
2009-02-14;0;31.8;20.8;
2009-02-15;0;31.6;20.5;
2009-02-16;0;28.9;21.5;
2009-02-17;2.4;28;21.3;
2009-02-18;1.6;30.5;21.9;
2009-02-19;0;33.9;20.6;
2009-02-20;0;32.7;20.9;
2009-02-21;0;33.3;20.9;
2009-02-22;0;33.8;21.2;
2009-02-23;0;31.3;22.4;
2009-02-24;.6;31.9;22;
2009-02-25;11;30.6;19.6;
2009-02-26;.4;30.4;20.7;
2009-02-27;0;30.4;22.7;
2009-02-28;15.2;32.7;19.5;
2009-03-01;3.4;32.7;21.8;
2009-03-02;0;34.2;22.6;
2009-03-03;0;34.5;21.5;
2009-03-04;0;34.7;22.6;
2009-03-05;0;35.2;20.1;
2009-03-06;0;35.4;22.9;
2009-03-07;0;35;22;
2009-03-08;0;34.3;22.7;
2009-03-09;1.2;32.8;20.5;
2009-03-10;33.4;31.4;19.9;
2009-03-11;41.8;26.9;19.5;
2009-03-12;9.8;28.4;21.4;
2009-03-13;4.4;27;20.4;
2009-03-14;6.4;29.8;20.4;
2009-03-15;0;31.4;19.3;
2009-03-16;1.2;32.1;17.8;
2009-03-17;0;31.2;18;
2009-03-18;0;32;19.7;
2009-03-19;0;30.3;22.4;
2009-03-20;21.8;31;20.5;
2009-03-21;37.4;28.8;20.7;
2009-03-22;22.2;30.8;20.5;
2009-03-23;1.2;29;21.3;
2009-03-24;.6;30.4;19.9;
2009-03-25;0;30.8;20.6;
2009-03-26;13;29.9;20.6;
2009-03-27;42.6;27.4;20.5;
2009-03-28;.2;30.1;20.8;
2009-03-29;0;31.3;20.3;
2009-03-30;27.2;30.8;19.7;
2009-03-31;0;31.3;18.7;
2009-04-01;0;31.5;18.7;
2009-04-02;0;31.2;20.6;
2009-04-03;0;31.2;20.4;
2009-04-04;0;30.4;20.1;
2009-04-05;0;31.4;21.1;
2009-04-06;0;31.6;20.3;
2009-04-07;0;32.7;20.3;
2009-04-08;0;30.9;19.8;
2009-04-09;0;32.2;19.2;
2009-04-10;0;32.1;19.6;
2009-04-11;0;31.9;15.8;
2009-04-12;0;32.2;17.8;
2009-04-13;0;32.7;20;
2009-04-14;0;32.8;19.5;
2009-04-15;0;32.2;18.2;
2009-04-16;0;30.9;21.7;
2009-04-17;0;30.1;19.1;
2009-04-18;0;32;19;
2009-04-19;0;32.2;20.4;
2009-04-20;0;32.4;19.3;
2009-04-21;0;31;20.2;
2009-04-22;0;31.4;19.2;
2009-04-23;0;31.2;16.6;
2009-04-24;0;31.4;17.3;
2009-04-25;0;32;18.1;
2009-04-26;0;31.8;17.9;
2009-04-27;0;32.1;18.1;
2009-04-28;0;31.5;20.3;
2009-04-29;0;31;19.5;
2009-04-30;0;31.1;18.2;
2009-05-01;0;30.7;18.6;
2009-05-02;0;31;17.5;
2009-05-03;0;23.4;16.1;
2009-05-04;22;22.9;14.8;
2009-05-05;2.4;29.2;16.1;
2009-05-06;0;30.2;18.1;
2009-05-07;0;30.5;19.2;
2009-05-08;0;30.9;19.1;
2009-05-09;0;31.2;19.4;
2009-05-10;0;32.1;17.4;
2009-05-11;0;32.2;18.5;
2009-05-12;0;32.7;19.2;
2009-05-13;0;31.5;20;
2009-05-14;0;28.6;21.6;
2009-05-15;9;20.5;12.6;
2009-05-16;0;24.1;9.5;
2009-05-17;0;29.6;13.2;
2009-05-18;0;31.2;19.3;
2009-05-19;0;30.8;19.1;
2009-05-20;0;30.1;17.7;
2009-05-21;0;29.3;18.8;
2009-05-22;0;30.5;19;
2009-05-23;0;30.2;19.5;
2009-05-24;0;30.8;17.5;
2009-05-25;0;31;20.3;
2009-05-26;0;30.1;20.3;
2009-05-27;8.4;29.7;18.7;
2009-05-28;0;30.2;18.9;
2009-05-29;2.2;28.7;19.4;
2009-05-30;31.2;20.4;18.6;
2009-05-31;1.6;17.6;14.8;
2009-06-01;7;17.9;7.9;
2009-06-02;0;19;6.7;
2009-06-03;0;19.3;7;
2009-06-04;0;25.7;8.3;
2009-06-05;0;28.4;12.2;
2009-06-06;0;28;15.1;
2009-06-07;0;29.6;13.8;
2009-06-08;0;29;18.3;
2009-06-09;0;29.5;17.7;
2009-06-10;0;26;16.5;
2009-06-11;20.6;21.9;16.7;
2009-06-12;.2;22.8;14.4;
2009-06-13;0;24.2;10.4;
2009-06-14;0;26.5;13.5;
2009-06-15;0;29.4;16.9;
2009-06-16;31.6;24.8;17.6;
2009-06-17;0;20.2;10.5;
2009-06-18;.2;26;11.5;
2009-06-19;0;29;16.4;
2009-06-20;0;29.3;16.7;
2009-06-21;0;30.9;16.6;
2009-06-22;0;29.3;17.6;
2009-06-23;0;29;18.7;
2009-06-24;22.8;23.7;15.5;
2009-06-25;3.4;21.1;14.8;
2009-06-26;0;25;15.6;
2009-06-27;0;27.2;17.6;
2009-06-28;0;28.8;17.2;
2009-06-29;0;29.7;19.5;
2009-06-30;.4;28.5;18.2;
2009-07-01;0;29.3;14.8;
2009-07-02;0;27.9;19;
2009-07-03;.4;28.6;17.5;
2009-07-04;0;28.9;18.6;
2009-07-05;.8;29.2;18.5;
2009-07-06;0;30.2;18.6;
2009-07-07;0;30.6;19.6;
2009-07-08;0;29.8;19;
2009-07-09;.8;25.5;16.9;
2009-07-10;0;27.4;17.6;
2009-07-11;18;23.9;15.2;
2009-07-12;2.8;20.9;5.8;
2009-07-13;0;27.3;9.2;
2009-07-14;0;28.5;14.6;
2009-07-15;0;30.8;18.4;
2009-07-16;0;29.7;20.5;
2009-07-17;0;30.7;19.5;
2009-07-18;0;30.8;17.4;
2009-07-19;0;29;17.1;
2009-07-20;0;29.7;20.2;
2009-07-21;0;30.1;18.5;
2009-07-22;0;29.7;22.7;
2009-07-23;1.6;22.8;15.6;
2009-07-24;14.6;13;5.9;
2009-07-25;9;16.7;4.3;
2009-07-26;.2;20.9;8;
2009-07-27;.2;27.5;12.2;
2009-07-28;0;29.4;16.2;
2009-07-29;0;22.6;15.4;
2009-07-30;0;28.4;14.6;
2009-07-31;0;30.8;16.1;
2009-08-01;0;30.6;17.5;
2009-08-02;0;25.2;17.9;
2009-08-03;0;27.9;15.3;
2009-08-04;0;31.7;16.4;
2009-08-05;0;32.5;21.1;
2009-08-06;0;32.4;17.3;
2009-08-07;0;32.9;17.5;
2009-08-08;0;33.4;17.3;
2009-08-09;0;24.8;13.6;
2009-08-10;.2;20.6;9.2;
2009-08-11;0;24;8;
2009-08-12;0;29.7;11.5;
2009-08-13;0;32.9;16.6;
2009-08-14;0;33;21.3;
2009-08-15;0;32.5;21.6;
2009-08-16;0;33.3;22.8;
2009-08-17;0;30.8;21.2;
2009-08-18;11.4;29.7;17.5;
2009-08-19;.4;30.8;19.8;
2009-08-20;47.2;20.7;18.1;
2009-08-21;27.2;20.7;8.8;
2009-08-22;1;25;9.8;
2009-08-23;25;17.7;13.9;
2009-08-24;42;25;14.3;
2009-08-25;0;26.3;17.2;
2009-08-26;0;27.5;17.8;
2009-08-27;0;30.5;17.5;
2009-08-28;0;30.9;19.5;
2009-08-29;0;32;20;
2009-08-30;0;33;20.4;
2009-08-31;0;31.6;21.6;
2009-09-01;0;32.6;21.3;
2009-09-02;0;32.8;20.4;
2009-09-03;0;33.4;22.1;
2009-09-04;1.2;31.6;20.5;
2009-09-05;0;30.3;19.8;
2009-09-06;3.8;24.6;16.9;
2009-09-07;6.6;32.6;18.1;
2009-09-08;0;33.1;25.3;
2009-09-09;1;25.6;15.6;
2009-09-10;0;25.8;14.3;
2009-09-11;0;27.3;14.8;
2009-09-12;1.4;27;14.5;
2009-09-13;0;28.1;14.9;
2009-09-14;0;32.9;16;
2009-09-15;0;34.3;22.3;
2009-09-16;0;35.5;24.6;
2009-09-17;0;34.3;24;
2009-09-18;0;34.1;23.4;
2009-09-19;8.6;24;19.5;
2009-09-20;10;23.8;15.9;
2009-09-21;23;24.5;16.8;
2009-09-22;2.2;24.4;16.6;
2009-09-23;7.2;23.6;20;
2009-09-24;.2;24.5;12.7;
2009-09-25;0;30.2;14.5;
2009-09-26;0;33.9;20.9;
2009-09-27;0;33.5;24.7;
2009-09-28;0;28.6;25.5;
2009-09-29;0;23.9;13.1;
2009-09-30;0;27.1;12.5;
2009-10-01;0;31.3;15.8;
2009-10-02;0;32.3;15.9;
2009-10-03;0;34.6;18.9;
2009-10-04;0;31.9;22.2;
2009-10-05;0;32.8;22.2;
2009-10-06;0;33.1;19.9;
2009-10-07;null;26.7;17.5;
2009-10-08;9.4;28.1;16.6;
2009-10-09;0;29.4;19;
2009-10-10;0;31.5;18.7;
2009-10-11;null;33.4;22.4;
2009-10-12;10.6;28.6;19.2;
2009-10-13;11.6;27.4;15;
2009-10-14;0;32.8;21.4;
2009-10-15;0;33.6;20.9;
2009-10-16;0;32.5;20.8;
2009-10-17;5;31.7;20.9;
2009-10-18;.2;27.6;21.5;
2009-10-19;17.8;31.8;21.1;
2009-10-20;19.2;28.7;18.8;
2009-10-21;0;30.5;22;
2009-10-22;16.6;26.1;18.3;
2009-10-23;2;31.1;18.8;
2009-10-24;0;33.1;22.8;
2009-10-25;8.6;29.1;18.9;
2009-10-26;3.2;30.2;20.6;
2009-10-27;18.4;30.5;21.3;
2009-10-28;2;31.7;21.4;
2009-10-29;0;32.6;21.6;
2009-10-30;0;33.2;19.8;
2009-10-31;0;34.1;19.7;
2009-11-01;0;34.7;23.1;
2009-11-02;0;33.4;22.6;
2009-11-03;0;33.8;23.3;
2009-11-04;1.4;31.8;20.3;
2009-11-05;19.4;28.4;21.2;
2009-11-06;19;28.9;20.7;
2009-11-07;2.4;26.6;21.5;
2009-11-08;.6;24.9;22.2;
2009-11-09;1.6;28.4;21.7;
2009-11-10;15;32;22;
2009-11-11;0;29.8;22.8;
2009-11-12;9.2;31.1;20.9;
2009-11-13;.2;35.2;22.4;
2009-11-14;0;33.7;25.7;
2009-11-15;0;33.4;23.5;
2009-11-16;0;32.8;23;
2009-11-17;5.4;34.5;21.8;
2009-11-18;0;34.8;22.4;
2009-11-19;0;33.9;25.1;
2009-11-20;0;31.6;23.7;
2009-11-21;0;28.8;22.7;
2009-11-22;4.8;31.7;23.1;
2009-11-23;7.6;32.8;22.6;
2009-11-24;0;32.6;21.4;
2009-11-25;0;33.1;21.6;
2009-11-26;.2;31.1;22.4;
2009-11-27;12.2;28.7;20.8;
2009-11-28;58;28.7;21.3;
2009-11-29;4.2;29.6;21.9;
2009-11-30;13.6;30.3;22.5;
2009-12-01;27.4;32.5;21.4;
2009-12-02;35.8;31.1;21.5;
2009-12-03;0;26.1;23.3;
2009-12-04;6;27.1;21.4;
2009-12-05;0;30;21.4;
2009-12-06;.2;30.4;23.1;
2009-12-07;2.4;29.7;21.4;
2009-12-08;108.2;31;20.2;
2009-12-09;6.4;32.5;21.6;
2009-12-10;.2;31.4;21.9;
2009-12-11;.8;28;22;
2009-12-12;27.2;24.5;18.4;
2009-12-13;20.2;28.6;18.6;
2009-12-14;0;31.7;18.5;
2009-12-15;0;32.1;20;
2009-12-16;5.4;31.7;21.2;
2009-12-17;3.8;32.3;19.8;
2009-12-18;0;31.7;20.2;
2009-12-19;0;30.4;21.8;
2009-12-20;0;33.5;19.9;
2009-12-21;.4;29.2;22;
2009-12-22;0;31.3;21.4;
2009-12-23;1.2;32.3;21.6;
2009-12-24;0;32.4;22.3;
2009-12-25;0;32.2;22.7;
2009-12-26;28.6;32;20.2;
2009-12-27;.6;29.2;23.7;
2009-12-28;24;27.4;20.6;
2009-12-29;5.8;30.4;21.7;
2009-12-30;0;29.5;22.9;
2009-12-31;.8;27;22.1;
2010-01-01;9.8;29;22.1;
2010-01-02;1.8;30.4;22.8;
2010-01-03;24.8;31.4;21.9;
2010-01-04;.4;33.2;22;
2010-01-05;0;33.2;22.3;
2010-01-06;0;33.5;23.7;
2010-01-07;0;32.9;22.4;
2010-01-08;16.6;32.6;21.9;
2010-01-09;7.2;29;22.5;
2010-01-10;11.8;27.9;21;
2010-01-11;9;26.1;21.3;
2010-01-12;13.6;28.1;21.6;
2010-01-13;6.6;23;21.1;
2010-01-14;29.6;28.3;20.2;
2010-01-15;5;30.5;21.8;
2010-01-16;43.6;29.5;21.3;
2010-01-17;29.2;30.4;22.1;
2010-01-18;0;32.3;22.6;
2010-01-19;.6;32.5;22.9;
2010-01-20;2.2;28.8;21.6;
2010-01-21;21.6;30.1;19.1;
2010-01-22;0;31.3;20.4;
2010-01-23;0;32.2;21.1;
2010-01-24;0;31.8;21.7;
2010-01-25;2.8;32.3;20.4;
2010-01-26;1;31.9;21.2;
2010-01-27;3.4;29.5;20.8;
2010-01-28;.2;29.7;21.1;
2010-01-29;0;31.7;21.7;
2010-01-30;2.4;30.2;22.8;
2010-01-31;1.6;30.4;21.8;
2010-02-01;.2;32.4;20.9;
2010-02-02;0;33.8;22;
2010-02-03;0;34.4;23.9;
2010-02-04;0;34.5;24.6;
2010-02-05;0;35.4;24;
2010-02-06;4.2;34.1;22.8;
2010-02-07;.2;31.8;23.3;
2010-02-08;1;32.7;22.1;
2010-02-09;0;28.7;21.7;
2010-02-10;40.8;26.3;21;
2010-02-11;8.4;27.9;21.7;
2010-02-12;28.8;26.7;21.3;
2010-02-13;37.6;30.2;21.1;
2010-02-14;8.4;29.3;20.5;
2010-02-15;6.8;30.6;21.1;
2010-02-16;4.4;29;21.7;
2010-02-17;46;27.7;21.2;
2010-02-18;4.6;32.7;21.8;
2010-02-19;0;33.7;22.7;
2010-02-20;25;30.7;22.5;
2010-02-21;0;31.8;22.7;
2010-02-22;0;32.8;21.8;
2010-02-23;0;33;22.8;
2010-02-24;0;32.2;23.3;
2010-02-25;.2;32.5;21.5;
2010-02-26;11.2;31;21.4;
2010-02-27;1;31;22.8;
2010-02-28;22.8;30.6;21.9;
2010-03-01;5.6;27.6;21.7;
2010-03-02;0;30.9;21.2;
2010-03-03;0;31.8;21.7;
2010-03-04;0;32.6;22.5;
2010-03-05;0;32.8;20.6;
2010-03-06;0;33.6;22.1;
2010-03-07;0;31.2;18.9;
2010-03-08;0;31.5;17.8;
2010-03-09;0;32.3;17.2;
2010-03-10;0;32.9;19;
2010-03-11;0;33.5;20.7;
2010-03-12;0;33.2;19.9;
2010-03-13;0;33.1;21.1;
2010-03-14;0;32.4;22.8;
2010-03-15;.2;25;21.7;
2010-03-16;47.2;30.5;20.4;
2010-03-17;1;31.6;20.4;
2010-03-18;0;33.7;23.8;
2010-03-19;0;33.8;23;
2010-03-20;0;33.1;22.5;
2010-03-21;0;31.9;22.8;
2010-03-22;0;31.5;23;
2010-03-23;2.4;31.1;23.5;
2010-03-24;13;29.5;20.1;
2010-03-25;.2;33.3;20.9;
2010-03-26;.6;27.3;22.5;
2010-03-27;6;27.5;20.4;
2010-03-28;.2;28.7;21;
2010-03-29;.4;31.1;20.7;
2010-03-30;0;32.3;20.1;
2010-03-31;0;31.8;20.3;
2010-04-01;62.4;29;20.9;
2010-04-02;9.2;28.1;20;
2010-04-03;3.8;30.3;21;
2010-04-04;.2;30.8;20.1;
2010-04-05;0;27.2;20.5;
2010-04-06;0;25.7;18.4;
2010-04-07;0;25.3;14.1;
2010-04-08;0;25.8;13.9;
2010-04-09;0;25.8;12.9;
2010-04-10;0;27;14.1;
2010-04-11;0;28.7;16.2;
2010-04-12;0;30;18.5;
2010-04-13;0;31;19.2;
2010-04-14;0;30.8;19.3;
2010-04-15;0;31;18.5;
2010-04-16;0;31.8;17.8;
2010-04-17;0;31.9;19.4;
2010-04-18;0;32.5;19.6;
2010-04-19;0;33.4;19.7;
2010-04-20;0;33.4;20.6;
2010-04-21;0;33;20.1;
2010-04-22;0;33;22.5;
2010-04-23;0;29.2;24;
2010-04-24;32.2;31;20.4;
2010-04-25;0;31.8;22.8;
2010-04-26;0;31.7;21.4;
2010-04-27;.2;30;18;
2010-04-28;0;32.3;20.1;
2010-04-29;0;31.4;20.8;
2010-04-30;0;27;18.1;
2010-05-01;0;30.5;18.3;
2010-05-02;0;31.7;20.4;
2010-05-03;0;30.5;19.4;
2010-05-04;8.6;24.4;18.1;
2010-05-05;.2;28.8;16.2;
2010-05-06;0;31.4;18.2;
2010-05-07;5.2;28.6;21;
2010-05-08;0;21.7;19.5;
2010-05-09;12;21.5;12.9;
2010-05-10;0;21.7;8.4;
2010-05-11;0;20.8;9.4;
2010-05-12;0;19.7;6.4;
2010-05-13;0;23.7;6.9;
2010-05-14;0;26.2;11.5;
2010-05-15;0;30.1;14.6;
2010-05-16;0;31.3;18.6;
2010-05-17;0;31.6;17.7;
2010-05-18;23.6;23.5;13;
2010-05-19;.8;22.7;6.4;
2010-05-20;.2;23.9;10.2;
2010-05-21;0;24.4;11.6;
2010-05-22;0;26.9;11.6;
2010-05-23;0;28.8;16.9;
2010-05-24;0;21.9;19.5;
2010-05-25;14;24.4;16.9;
2010-05-26;0;28.4;17.2;
2010-05-27;0;27.3;18.3;
2010-05-28;0;27.3;16;
2010-05-29;0;29.7;18.4;
2010-05-30;0;26.2;18.7;
2010-05-31;2.6;18.4;10.5;
2010-06-01;.2;22.9;9.5;
2010-06-02;0;21.4;12.9;
2010-06-03;0;28.1;16.3;
2010-06-04;0;25;19;
2010-06-05;8.6;21;15;
2010-06-06;0;22.2;8.2;
2010-06-07;0;26.4;11.6;
2010-06-08;0;28.2;16.8;
2010-06-09;0;28.7;16.1;
2010-06-10;0;28.4;16.2;
2010-06-11;0;27.8;16.8;
2010-06-12;0;26;14.5;
2010-06-13;0;27.5;13.7;
2010-06-14;0;29;15.6;
2010-06-15;0;30.5;15.6;
2010-06-16;0;30.6;18.3;
2010-06-17;0;30.3;16.1;
2010-06-18;0;31.2;17.3;
2010-06-19;0;31.5;19.8;
2010-06-20;0;31.2;19.4;
2010-06-21;0;31.3;16.5;
2010-06-22;0;30.9;17.3;
2010-06-23;0;30.4;20.1;
2010-06-24;0;31.1;18;
2010-06-25;0;32;17.4;
2010-06-26;0;31.2;18.4;
2010-06-27;0;30.9;20.4;
2010-06-28;0;30.5;17.3;
2010-06-29;0;27.8;13.2;
2010-06-30;0;30.6;12.1;
2010-07-01;0;29.9;16.2;
2010-07-02;0;30.1;19;
2010-07-03;0;30.9;18.3;
2010-07-04;0;30.2;18.1;
2010-07-05;0;30.7;19.1;
2010-07-06;0;31.3;19.8;
2010-07-07;0;31.1;19.6;
2010-07-08;0;31.8;15.8;
2010-07-09;0;31.7;17.9;
2010-07-10;0;30.9;16.6;
2010-07-11;0;31.5;20.2;
2010-07-12;0;30.1;19.3;
2010-07-13;11.4;25.7;7.4;
2010-07-14;8.2;13.6;5.9;
2010-07-15;0;16.3;8.4;
2010-07-16;0;10.9;8.4;
2010-07-17;.4;13;8.4;
2010-07-18;.8;12.7;8.1;
2010-07-19;.8;17;8.5;
2010-07-20;0;28.5;8.8;
2010-07-21;0;31.7;17.7;
2010-07-22;0;30.4;17.6;
2010-07-23;0;26.5;16;
2010-07-24;0;32.5;14.2;
2010-07-25;0;32.4;20.6;
2010-07-26;0;27.9;14.6;
2010-07-27;0;30;13.6;
2010-07-28;0;30.9;15;
2010-07-29;0;32.3;19.5;
2010-07-30;0;32.2;18.6;
2010-07-31;0;32;19.5;
2010-08-01;0;28.7;17.1;
2010-08-02;0;29;14.7;
2010-08-03;0;20.8;14.3;
2010-08-04;null;15.5;10.1;
2010-08-05;0;18.2;7.6;
2010-08-06;0;27.9;7.6;
2010-08-07;0;30.2;13.2;
2010-08-08;0;32;18.3;
2010-08-09;0;33.3;13.8;
2010-08-10;0;32.8;15;
2010-08-11;0;33.5;20.4;
2010-08-12;0;32.2;21;
2010-08-13;0;26.6;15.7;
2010-08-14;0;20.8;8.9;
2010-08-15;0;23.9;6.6;
2010-08-16;0;25.7;9.1;
2010-08-17;0;28.9;13.8;
2010-08-18;0;32.6;17.4;
2010-08-19;0;33.9;19.3;
2010-08-20;0;33.2;20.6;
2010-08-21;0;32.9;18.7;
2010-08-22;0;34.7;20.7;
2010-08-23;0;34.7;20.1;
2010-08-24;0;35.1;20.4;
2010-08-25;0;35.3;17.8;
2010-08-26;0;36;19.4;
2010-08-27;0;36.1;20.1;
2010-08-28;0;36.2;20.5;
2010-08-29;0;36.7;17.9;
2010-08-30;0;37.5;22.4;
2010-08-31;0;36.8;21.1;
2010-09-01;0;34.5;23.9;
2010-09-02;0;36.6;22.8;
2010-09-03;0;36.7;17.1;
2010-09-04;0;28.3;13.8;
2010-09-05;0;25.2;12.3;
2010-09-06;0;31.1;14.6;
2010-09-07;0;30.4;18.6;
2010-09-08;0;31.2;18.8;
2010-09-09;0;32.9;18.6;
2010-09-10;0;37;20.9;
2010-09-11;0;37;24.9;
2010-09-12;0;36.5;24;
2010-09-13;0;36.7;22.8;
2010-09-14;1;29.6;20.1;
2010-09-15;10.6;29.1;15.2;
2010-09-16;0;35.4;18.2;
2010-09-17;0;36.7;22.8;
2010-09-18;0;33.6;19;
2010-09-19;0;34.9;19.3;
2010-09-20;0;37.4;20.7;
2010-09-21;0;37.3;23.9;
2010-09-22;0;36.7;22.3;
2010-09-23;0;34.7;23.4;
2010-09-24;19;29.6;17.8;
2010-09-25;10.6;32.7;18.4;
2010-09-26;.2;26.5;20.7;
2010-09-27;53.8;30.9;18.6;
2010-09-28;0;27.3;20.3;
2010-09-29;10.2;21.8;18;
2010-09-30;18.4;23.3;18.6;
2010-10-01;3.2;30.7;19.6;
2010-10-02;5.8;24.8;18.6;
2010-10-03;25.2;25.1;14.3;
2010-10-04;0;25.9;15.9;
2010-10-05;0;32;16.8;
2010-10-06;0;35.7;20;
2010-10-07;0;29.6;22.5;
2010-10-08;14.4;25.7;14.2;
2010-10-09;0;27.7;16.3;
2010-10-10;0;28.5;18.8;
2010-10-11;0;30.3;17.9;
2010-10-12;0;30.4;19;
2010-10-13;0;34.4;19;
2010-10-14;0;31.9;21.9;
2010-10-15;0;33.7;22.3;
2010-10-16;0;31.8;22.7;
2010-10-17;.4;24.3;17.9;
2010-10-18;4;27.1;18.4;
2010-10-19;0;31.1;14.7;
2010-10-20;0;33.7;20.1;
2010-10-21;0;35.4;22.5;
2010-10-22;0;33.9;24.2;
2010-10-23;32;27.3;17.5;
2010-10-24;0;31.1;19.7;
2010-10-25;0;33.6;20.2;
2010-10-26;2.6;30.9;17.1;
2010-10-27;0;30.6;14.9;
2010-10-28;0;34.4;14.8;
2010-10-29;0;33.8;22.5;
2010-10-30;0;32.7;24.9;
2010-10-31;35.2;20.8;18.9;
2010-11-01;24;28.3;17.3;
2010-11-02;0;29.2;15.7;
2010-11-03;0;31.6;14.2;
2010-11-04;0;34.9;18.9;
2010-11-05;16;27.5;19.3;
2010-11-06;32.8;27.9;15.7;
2010-11-07;0;30.9;16.2;
2010-11-08;0;33.3;19.1;
2010-11-09;0;32;23.4;
2010-11-10;0;24.2;16.5;
2010-11-11;0;29.9;15.1;
2010-11-12;0;32.3;21.5;
2010-11-13;0;33.3;22;
2010-11-14;0;30.9;20.3;
2010-11-15;0;28.2;21;
2010-11-16;31.4;26;16.1;
2010-11-17;null;30.3;17.3;
2010-11-18;0;31.9;18;
2010-11-19;0;33.4;19.4;
2010-11-20;0;26.8;20.5;
2010-11-21;null;null;null;
2010-11-22;null;null;20.4;
2010-11-23;null;30.4;18.8;
2010-11-24;null;null;null;
2010-11-25;null;null;null;
2010-11-26;null;32.3;null;
2010-11-27;null;null;null;
2010-11-28;null;null;null;
2010-11-29;null;null;null;
2010-11-30;null;null;null;
2010-12-01;null;null;null;
2010-12-02;null;null;null;
2010-12-03;null;null;null;
2010-12-04;null;null;null;
2010-12-05;null;null;null;
2010-12-06;null;null;null;
2010-12-07;null;null;null;
2010-12-08;null;null;null;
2010-12-09;null;null;null;
2010-12-10;null;null;null;
2010-12-11;null;null;null;
2010-12-12;null;null;null;
2010-12-13;null;null;null;
2010-12-14;null;null;null;
2010-12-15;null;null;null;
2010-12-16;null;null;null;
2010-12-17;null;null;null;
2010-12-18;null;null;null;
2010-12-19;null;32.4;21;
2010-12-20;null;33.4;24.3;
2010-12-21;null;32.2;23.3;
2010-12-22;null;30.8;21.4;
2010-12-23;null;30.9;21.1;
2010-12-24;0;31.1;21.7;
2010-12-25;null;26.7;21.4;
2010-12-26;null;29.4;21.1;
2010-12-27;null;31.7;20.5;
2010-12-28;0;32;22.7;
2010-12-29;null;31.6;21.8;
2010-12-30;3;31.6;20.1;
2010-12-31;41.6;32.3;20.3;
2011-01-01;0;30.4;22.7;
2011-01-02;0;31.9;20.5;
2011-01-03;0;33.2;20.8;
2011-01-04;5.4;29.4;21.1;
2011-01-05;.8;32.6;19.9;
2011-01-06;null;32.7;21;
2011-01-07;null;31.5;21.4;
2011-01-08;null;32.4;22.3;
2011-01-09;null;30.4;21.4;
2011-01-10;null;31.7;21.8;
2011-01-11;null;28.1;22.7;
2011-01-12;null;null;22.8;
2011-01-13;null;null;null;
2011-01-14;null;null;null;
2011-01-15;null;32.2;21.4;
2011-01-16;null;29.9;22.3;
2011-01-17;null;29.8;21.3;
2011-01-18;null;null;null;
2011-01-19;null;null;21.7;
2011-01-20;null;null;null;
2011-01-21;null;null;null;
2011-01-22;null;null;null;
2011-01-23;null;null;null;
2011-01-24;null;null;null;
2011-01-25;null;null;null;
2011-01-26;null;null;null;
2011-01-27;null;null;null;
2011-01-28;null;null;null;
2011-01-29;null;null;null;
2011-01-30;null;null;null;
2011-01-31;null;null;null;
2011-02-01;null;null;null;
2011-02-02;null;null;null;
2011-02-03;null;null;null;
2011-02-04;null;null;null;
2011-02-05;null;null;null;
2011-02-06;null;null;null;
2011-02-07;null;null;null;
2011-02-08;null;null;null;
2011-02-09;null;null;null;
2011-02-10;null;null;null;
2011-02-11;null;null;null;
2011-02-12;null;null;null;
2011-02-13;null;null;null;
2011-02-14;null;null;null;
2011-02-15;null;null;null;
2011-02-16;null;null;null;
2011-02-17;null;null;null;
2011-02-18;null;null;null;
2011-02-19;null;null;null;
2011-02-20;null;null;null;
2011-02-21;null;null;null;
2011-02-22;null;null;null;
2011-02-23;null;null;null;
2011-02-24;null;null;null;
2011-02-25;null;null;null;
