HYEAR,classification,harv.month,Variable,Value
1993,NE,April,PRCP,1392.9
1994,NE,April,TMAXA,30.9
1994,NE,April,TMINA,19.4
1994,NE,April,SRADA,18.4
1994,NE,April,PRCP,1354.2
1995,EN,April,TMAXA,31.6
1995,EN,April,TMINA,19.8
1995,EN,April,SRADA,19
1995,EN,April,PRCP,1316.2
1996,LA,April,TMAXA,31.5
1996,LA,April,TMINA,20.1
1996,LA,April,SRADA,18.8
1996,LA,April,PRCP,967.6
1997,NE,April,TMAXA,30.3
1997,NE,April,TMINA,19.3
1997,NE,April,SRADA,18.3
1997,NE,April,PRCP,1627.9
1998,EN,April,TMAXA,31.6
1998,EN,April,TMINA,20.1
1998,EN,April,SRADA,18.7
1998,EN,April,PRCP,1468.2
1999,LA,April,TMAXA,31.1
1999,LA,April,TMINA,20.4
1999,LA,April,SRADA,18.4
1999,LA,April,PRCP,1359.1
2000,LA,April,TMAXA,31.5
2000,LA,April,TMINA,19.4
2000,LA,April,SRADA,19.1
2000,LA,April,PRCP,1364.4
2001,LA,April,TMAXA,31.2
2001,LA,April,TMINA,17.9
2001,LA,April,SRADA,19
2001,LA,April,PRCP,1102.1
2002,NE,April,TMAXA,30.7
2002,NE,April,TMINA,18.4
2002,NE,April,SRADA,18.9
2002,NE,April,PRCP,1464.2
2003,EN,April,TMAXA,31.8
2003,EN,April,TMINA,19.8
2003,EN,April,SRADA,18.4
2003,EN,April,PRCP,1468.8
2004,NE,April,TMAXA,31.4
2004,NE,April,TMINA,19
2004,NE,April,SRADA,19.1
2004,NE,April,PRCP,1046
2005,EN,April,TMAXA,30.9
2005,EN,April,TMINA,19.1
2005,EN,April,SRADA,18.9
2005,EN,April,PRCP,1440.3
2006,NE,April,TMAXA,30.6
2006,NE,April,TMINA,19.1
2006,NE,April,SRADA,18.1
2006,NE,April,PRCP,1821.9
2007,NE,April,TMAXA,31.1
2007,NE,April,TMINA,18.7
2007,NE,April,SRADA,18.9
2007,NE,April,PRCP,1738.2
2008,LA,April,TMAXA,31.2
2008,LA,April,TMINA,18.7
2008,LA,April,SRADA,18.4
2008,LA,April,PRCP,1516.2
2009,LA,April,TMAXA,31
2009,LA,April,TMINA,19.1
2009,LA,April,SRADA,18.6
2009,LA,April,PRCP,1224.8
2010,EN,April,TMAXA,30.7
2010,EN,April,TMINA,19.1
2010,EN,April,SRADA,18
2010,EN,April,PRCP,1893.5
2011,LA,April,TMAXA,31.1
2011,LA,April,TMINA,18.9
2011,LA,April,SRADA,18.4
2011,LA,April,PRCP,1647.7
2012,LA,April,TMAXA,31.5
2012,LA,April,TMINA,18.6
2012,LA,April,SRADA,19.7
2012,LA,April,PRCP,745.4
2013,NE,April,TMAXA,31.1
2013,NE,April,TMINA,19.4
2013,NE,April,SRADA,18.7
2013,NE,April,PRCP,1497.8
2014,NE,April,TMAXA,31.5
2014,NE,April,TMINA,18.9
2014,NE,April,SRADA,19.2
2014,NE,April,PRCP,991.1
2015,NE,April,TMAXA,31.5
2015,NE,April,TMINA,19
2015,NE,April,SRADA,18.8
2015,NE,April,PRCP,1485
2016,EN,April,TMAXA,31.8
2016,EN,April,TMINA,19.5
2016,EN,April,SRADA,18.2
2016,EN,April,PRCP,1210
2017,NE,April,TMAXA,30.9
2017,NE,April,TMINA,18.3
2017,NE,April,SRADA,18.7
2017,NE,April,PRCP,1404.8
2018,NE,April,TMAXA,31.4
2018,NE,April,TMINA,18.9
2018,NE,April,SRADA,18.9
2018,NE,April,PRCP,1251.8
2019,EN,April,TMAXA,31.8
2019,EN,April,TMINA,19.3
2019,EN,April,SRADA,18.8
2019,EN,April,PRCP,1225.1
1963,NE,April,TMAXA,30.8
1963,NE,April,TMINA,17.2
1963,NE,April,SRADA,19
1963,NE,April,PRCP,1256.4
1964,EN,April,TMAXA,32.6
1964,EN,April,TMINA,18
1964,EN,April,SRADA,18.5
1964,EN,April,PRCP,811.2
1965,LA,April,TMAXA,30.4
1965,LA,April,TMINA,17.7
1965,LA,April,SRADA,18.3
1965,LA,April,PRCP,1314.9
1966,EN,April,TMAXA,31.4
1966,EN,April,TMINA,18.4
1966,EN,April,SRADA,18.8
1966,EN,April,PRCP,1375.6
1967,NE,April,TMAXA,30.9
1967,NE,April,TMINA,17.9
1967,NE,April,SRADA,19.1
1967,NE,April,PRCP,1293.3
1968,NE,April,TMAXA,31.2
1968,NE,April,TMINA,17.9
1968,NE,April,SRADA,19.3
1968,NE,April,PRCP,1052.4
1969,EN,April,TMAXA,31.8
1969,EN,April,TMINA,17.7
1969,EN,April,SRADA,20.2
1969,EN,April,PRCP,831.3
1970,EN,April,TMAXA,31.8
1970,EN,April,TMINA,18.3
1970,EN,April,SRADA,19
1970,EN,April,PRCP,964.4
1971,LA,April,TMAXA,31.9
1971,LA,April,TMINA,18.5
1971,LA,April,SRADA,19.8
1971,LA,April,PRCP,801.4
1972,LA,April,TMAXA,30.7
1972,LA,April,TMINA,17.9
1972,LA,April,SRADA,18.5
1972,LA,April,PRCP,1472.9
1973,EN,April,TMAXA,31.2
1973,EN,April,TMINA,18.5
1973,EN,April,SRADA,19.1
1973,EN,April,PRCP,1484.6
1974,LA,April,TMAXA,30.6
1974,LA,April,TMINA,18.5
1974,LA,April,SRADA,18.3
1974,LA,April,PRCP,1535.4
1975,LA,April,TMAXA,30.4
1975,LA,April,TMINA,18
1975,LA,April,SRADA,19.1
1975,LA,April,PRCP,1220.1
1976,LA,April,TMAXA,31.4
1976,LA,April,TMINA,18.1
1976,LA,April,SRADA,19.2
1976,LA,April,PRCP,1350.8
1977,EN,April,TMAXA,30.9
1977,EN,April,TMINA,15.5
1977,EN,April,SRADA,18.6
1977,EN,April,PRCP,1396
1978,NE,April,TMAXA,31.8
1978,NE,April,TMINA,18.8
1978,NE,April,SRADA,18.8
1978,NE,April,PRCP,1469.6
1979,NE,April,TMAXA,30.5
1979,NE,April,TMINA,18.3
1979,NE,April,SRADA,18.8
1979,NE,April,PRCP,1520.7
1980,NE,April,TMAXA,30.1
1980,NE,April,TMINA,18.8
1980,NE,April,SRADA,18.4
1980,NE,April,PRCP,1408.8
1981,NE,April,TMAXA,31.1
1981,NE,April,TMINA,19.9
1981,NE,April,SRADA,18.8
1981,NE,April,PRCP,1038.2
1982,NE,April,TMAXA,30.3
1982,NE,April,TMINA,19
1982,NE,April,SRADA,18.3
1982,NE,April,PRCP,1280.4
1983,EN,April,TMAXA,30
1983,EN,April,TMINA,19.3
1983,EN,April,SRADA,18.1
1983,EN,April,PRCP,1706.1
1984,LA,April,TMAXA,30.2
1984,LA,April,TMINA,19.3
1984,LA,April,SRADA,18.2
1984,LA,April,PRCP,1523.9
1985,LA,April,TMAXA,31.2
1985,LA,April,TMINA,19
1985,LA,April,SRADA,18.6
1985,LA,April,PRCP,1531
1986,NE,April,TMAXA,30.9
1986,NE,April,TMINA,19
1986,NE,April,SRADA,19.6
1986,NE,April,PRCP,1071
1987,EN,April,TMAXA,30.3
1987,EN,April,TMINA,19.2
1987,EN,April,SRADA,18.3
1987,EN,April,PRCP,1192.3
1988,EN,April,TMAXA,31
1988,EN,April,TMINA,19.7
1988,EN,April,SRADA,18.2
1988,EN,April,PRCP,1430.5
1989,LA,April,TMAXA,30.7
1989,LA,April,TMINA,19.2
1989,LA,April,SRADA,18.3
1989,LA,April,PRCP,1191.1
1990,NE,April,TMAXA,30.4
1990,NE,April,TMINA,18.8
1990,NE,April,SRADA,18.6
1990,NE,April,PRCP,1237.5
1991,NE,April,TMAXA,30.1
1991,NE,April,TMINA,18.9
1991,NE,April,SRADA,18.5
1991,NE,April,PRCP,1551.2
1992,EN,April,TMAXA,30.3
1992,EN,April,TMINA,19.4
1992,EN,April,SRADA,17.9
1992,EN,April,PRCP,1047.4
1993,NE,April,TMAXA,30.1
1993,NE,April,TMINA,19.5
1993,NE,April,SRADA,17.8
1993,NE,April,PRCP,1490.4
1994,NE,April,TMAXA,30.9
1994,NE,April,TMINA,19.5
1994,NE,April,SRADA,18.4
1994,NE,April,PRCP,1424.6
1995,EN,April,TMAXA,31.5
1995,EN,April,TMINA,19.8
1995,EN,April,SRADA,19.1
1995,EN,April,PRCP,1404.5
1996,LA,April,TMAXA,31.3
1996,LA,April,TMINA,20
1996,LA,April,SRADA,18.8
1996,LA,April,PRCP,1068.1
1997,NE,April,TMAXA,31
1997,NE,April,TMINA,18.9
1997,NE,April,SRADA,18.4
1997,NE,April,PRCP,1258.1
1998,EN,April,TMAXA,31.7
1998,EN,April,TMINA,20.1
1998,EN,April,SRADA,18.7
1998,EN,April,PRCP,1277.5
1999,LA,April,TMAXA,31.3
1999,LA,April,TMINA,19.9
1999,LA,April,SRADA,18.4
1999,LA,April,PRCP,1602.5
2000,LA,April,TMAXA,31.4
2000,LA,April,TMINA,19.1
2000,LA,April,SRADA,19
2000,LA,April,PRCP,1268.7
2001,LA,April,TMAXA,31.4
2001,LA,April,TMINA,19.2
2001,LA,April,SRADA,19.1
2001,LA,April,PRCP,1308.4
2002,NE,April,TMAXA,31.4
2002,NE,April,TMINA,19.3
2002,NE,April,SRADA,18.9
2002,NE,April,PRCP,1257.5
2003,EN,April,TMAXA,32.5
2003,EN,April,TMINA,20.4
2003,EN,April,SRADA,18.6
2003,EN,April,PRCP,1453.6
2004,NE,April,TMAXA,31.7
2004,NE,April,TMINA,19.5
2004,NE,April,SRADA,19
2004,NE,April,PRCP,1149
2005,EN,April,TMAXA,31.6
2005,EN,April,TMINA,19.7
2005,EN,April,SRADA,19
2005,EN,April,PRCP,1223
2006,NE,April,TMAXA,31.4
2006,NE,April,TMINA,20
2006,NE,April,SRADA,18.3
2006,NE,April,PRCP,1440.8
2007,NE,April,TMAXA,31.5
2007,NE,April,TMINA,19.4
2007,NE,April,SRADA,19.9
2007,NE,April,PRCP,1618.9
2008,LA,April,TMAXA,31.6
2008,LA,April,TMINA,19.5
2008,LA,April,SRADA,19
2008,LA,April,PRCP,1311.7
2009,LA,April,TMAXA,31.3
2009,LA,April,TMINA,19.3
2009,LA,April,SRADA,18.8
2009,LA,April,PRCP,1219
2010,EN,April,TMAXA,31.2
2010,EN,April,TMINA,19.1
2010,EN,April,SRADA,18.2
2010,EN,April,PRCP,1386.8
2011,LA,April,TMAXA,31.7
2011,LA,April,TMINA,19.2
2011,LA,April,SRADA,18.8
2011,LA,April,PRCP,1530.4
2012,LA,April,TMAXA,32
2012,LA,April,TMINA,18.6
2012,LA,April,SRADA,19.6
2012,LA,April,PRCP,939.3
2013,NE,April,TMAXA,31.6
2013,NE,April,TMINA,19.5
2013,NE,April,SRADA,18.5
2013,NE,April,PRCP,1526.1
2014,NE,April,TMAXA,31.7
2014,NE,April,TMINA,18.7
2014,NE,April,SRADA,19.3
2014,NE,April,PRCP,1103.1
2015,NE,April,TMAXA,32
2015,NE,April,TMINA,18.8
2015,NE,April,SRADA,19.1
2015,NE,April,PRCP,1247.8
2016,EN,April,TMAXA,32.4
2016,EN,April,TMINA,19.4
2016,EN,April,SRADA,18.4
2016,EN,April,PRCP,1750.5
2017,NE,April,TMAXA,32
2017,NE,April,TMINA,17.7
2017,NE,April,SRADA,18.9
2017,NE,April,PRCP,1254.7
2018,NE,April,TMAXA,32.1
2018,NE,April,TMINA,18
2018,NE,April,SRADA,18.9
2018,NE,April,PRCP,1298
2019,EN,April,TMAXA,32.5
2019,EN,April,TMINA,18.4
2019,EN,April,SRADA,18.8
2019,EN,April,PRCP,1082.2
1963,NE,April,TMAXA,30.1
1963,NE,April,TMINA,17.4
1963,NE,April,SRADA,18.7
1963,NE,April,PRCP,1408
1964,EN,April,TMAXA,30.6
1964,EN,April,TMINA,18.8
1964,EN,April,SRADA,18.4
1964,EN,April,PRCP,1011.9
1965,LA,April,TMAXA,28.6
1965,LA,April,TMINA,17.3
1965,LA,April,SRADA,17.7
1965,LA,April,PRCP,1381.7
1966,EN,April,TMAXA,29.3
1966,EN,April,TMINA,18.6
1966,EN,April,SRADA,17.9
1966,EN,April,PRCP,1591.6
1967,NE,April,TMAXA,29.3
1967,NE,April,TMINA,18.7
1967,NE,April,SRADA,18.4
1967,NE,April,PRCP,1351.3
1968,NE,April,TMAXA,29.9
1968,NE,April,TMINA,18
1968,NE,April,SRADA,18.5
1968,NE,April,PRCP,1108.7
1969,EN,April,TMAXA,29.2
1969,EN,April,TMINA,17.5
1969,EN,April,SRADA,19
1969,EN,April,PRCP,1198.2
1970,EN,April,TMAXA,29.3
1970,EN,April,TMINA,17.8
1970,EN,April,SRADA,18.5
1970,EN,April,PRCP,1267.1
1971,LA,April,TMAXA,28.9
1971,LA,April,TMINA,18.3
1971,LA,April,SRADA,18.6
1971,LA,April,PRCP,1250.5
1972,LA,April,TMAXA,28.6
1972,LA,April,TMINA,17.5
1972,LA,April,SRADA,17.9
1972,LA,April,PRCP,1376.4
1973,EN,April,TMAXA,29.6
1973,EN,April,TMINA,18.1
1973,EN,April,SRADA,18
1973,EN,April,PRCP,1358.6
1974,LA,April,TMAXA,28.1
1974,LA,April,TMINA,19.4
1974,LA,April,SRADA,17.5
1974,LA,April,PRCP,1503.3
1975,LA,April,TMAXA,28.9
1975,LA,April,TMINA,18.2
1975,LA,April,SRADA,18.5
1975,LA,April,PRCP,1383
1976,LA,April,TMAXA,30.4
1976,LA,April,TMINA,18.3
1976,LA,April,SRADA,18.1
1976,LA,April,PRCP,1596.4
1977,EN,April,TMAXA,29.4
1977,EN,April,TMINA,18.2
1977,EN,April,SRADA,18.1
1977,EN,April,PRCP,1934.3
1978,NE,April,TMAXA,30.9
1978,NE,April,TMINA,19.1
1978,NE,April,SRADA,18.3
1978,NE,April,PRCP,1613.8
1979,NE,April,TMAXA,30
1979,NE,April,TMINA,18.7
1979,NE,April,SRADA,17.9
1979,NE,April,PRCP,1617.6
1980,NE,April,TMAXA,29.6
1980,NE,April,TMINA,18.6
1980,NE,April,SRADA,17.8
1980,NE,April,PRCP,1864.1
1981,NE,April,TMAXA,30
1981,NE,April,TMINA,18.6
1981,NE,April,SRADA,18
1981,NE,April,PRCP,1595.1
1982,NE,April,TMAXA,29.9
1982,NE,April,TMINA,18.7
1982,NE,April,SRADA,17.3
1982,NE,April,PRCP,1543.7
1983,EN,April,TMAXA,29.9
1983,EN,April,TMINA,19.4
1983,EN,April,SRADA,17.6
1983,EN,April,PRCP,1762.3
1984,LA,April,TMAXA,29.6
1984,LA,April,TMINA,19
1984,LA,April,SRADA,17.3
1984,LA,April,PRCP,1490.8
1985,LA,April,TMAXA,30.5
1985,LA,April,TMINA,19.1
1985,LA,April,SRADA,18.1
1985,LA,April,PRCP,1279.4
1986,NE,April,TMAXA,31.1
1986,NE,April,TMINA,19.3
1986,NE,April,SRADA,18.5
1986,NE,April,PRCP,1224.4
1987,EN,April,TMAXA,31.1
1987,EN,April,TMINA,19.1
1987,EN,April,SRADA,17.8
1987,EN,April,PRCP,1609.6
1988,EN,April,TMAXA,30.3
1988,EN,April,TMINA,18.6
1988,EN,April,SRADA,17.5
1988,EN,April,PRCP,1810.5
1989,LA,April,TMAXA,29.5
1989,LA,April,TMINA,18.1
1989,LA,April,SRADA,17.8
1989,LA,April,PRCP,1407.6
1990,NE,April,TMAXA,29.3
1990,NE,April,TMINA,18.1
1990,NE,April,SRADA,18.4
1990,NE,April,PRCP,1125.2
1991,NE,April,TMAXA,29.7
1991,NE,April,TMINA,18.1
1991,NE,April,SRADA,18
1991,NE,April,PRCP,1704.3
1992,EN,April,TMAXA,30.5
1992,EN,April,TMINA,18.5
1992,EN,April,SRADA,17.8
1992,EN,April,PRCP,1388.6
1993,NE,April,TMAXA,29.8
1993,NE,April,TMINA,18.8
1993,NE,April,SRADA,17.5
1993,NE,April,PRCP,1437.4
1994,NE,April,TMAXA,30.5
1994,NE,April,TMINA,19.2
1994,NE,April,SRADA,17.9
1994,NE,April,PRCP,1276.5
1995,EN,April,TMAXA,31
1995,EN,April,TMINA,19.3
1995,EN,April,SRADA,18.4
1995,EN,April,PRCP,1437.7
1996,LA,April,TMAXA,31.1
1996,LA,April,TMINA,19.8
1996,LA,April,SRADA,18.5
1996,LA,April,PRCP,1227.8
1997,NE,April,TMAXA,30.5
1997,NE,April,TMINA,19.5
1997,NE,April,SRADA,18.3
1997,NE,April,PRCP,1155.7
1998,EN,April,TMAXA,31.2
1998,EN,April,TMINA,20.6
1998,EN,April,SRADA,18.1
1998,EN,April,PRCP,1210.8
1999,LA,April,TMAXA,30.6
1999,LA,April,TMINA,19.7
1999,LA,April,SRADA,17.9
1999,LA,April,PRCP,1254.2
2000,LA,April,TMAXA,31.5
2000,LA,April,TMINA,19.6
2000,LA,April,SRADA,18.8
2000,LA,April,PRCP,938.2
2001,LA,April,TMAXA,30.5
2001,LA,April,TMINA,19.5
2001,LA,April,SRADA,18.2
2001,LA,April,PRCP,1102.8
2002,NE,April,TMAXA,30.8
2002,NE,April,TMINA,19.9
2002,NE,April,SRADA,18.3
2002,NE,April,PRCP,1583.3
2003,EN,April,TMAXA,31.4
2003,EN,April,TMINA,20.5
2003,EN,April,SRADA,17.5
2003,EN,April,PRCP,1390.5
2004,NE,April,TMAXA,31
2004,NE,April,TMINA,19.6
2004,NE,April,SRADA,19.1
2004,NE,April,PRCP,1115
2005,EN,April,TMAXA,30.7
2005,EN,April,TMINA,19.7
2005,EN,April,SRADA,18.1
2005,EN,April,PRCP,1474.6
2006,NE,April,TMAXA,30.5
2006,NE,April,TMINA,19.8
2006,NE,April,SRADA,17.6
2006,NE,April,PRCP,1540.2
2007,NE,April,TMAXA,31
2007,NE,April,TMINA,19.9
2007,NE,April,SRADA,18.1
2007,NE,April,PRCP,1442.2
2008,LA,April,TMAXA,31.3
2008,LA,April,TMINA,19.4
2008,LA,April,SRADA,17.9
2008,LA,April,PRCP,1328.4
2009,LA,April,TMAXA,31.3
2009,LA,April,TMINA,19.3
2009,LA,April,SRADA,18.7
2009,LA,April,PRCP,1298.2
2010,EN,April,TMAXA,30.8
2010,EN,April,TMINA,19.8
2010,EN,April,SRADA,18
2010,EN,April,PRCP,1728.2
2011,LA,April,TMAXA,30.9
2011,LA,April,TMINA,19.1
2011,LA,April,SRADA,17.6
2011,LA,April,PRCP,1728.1
2012,LA,April,TMAXA,31.6
2012,LA,April,TMINA,19.1
2012,LA,April,SRADA,18.8
2012,LA,April,PRCP,1209
2013,NE,April,TMAXA,31.2
2013,NE,April,TMINA,19.7
2013,NE,April,SRADA,18.6
2013,NE,April,PRCP,1971.6
2014,NE,April,TMAXA,31
2014,NE,April,TMINA,19.2
2014,NE,April,SRADA,18.6
2014,NE,April,PRCP,1352.4
2015,NE,April,TMAXA,31.2
2015,NE,April,TMINA,20.4
2015,NE,April,SRADA,18.1
2015,NE,April,PRCP,1611.6
2016,EN,April,TMAXA,31.7
2016,EN,April,TMINA,20.5
2016,EN,April,SRADA,17.7
2016,EN,April,PRCP,1743.6
2017,NE,April,TMAXA,30.9
2017,NE,April,TMINA,19.2
2017,NE,April,SRADA,18.1
2017,NE,April,PRCP,1410
2018,NE,April,TMAXA,31.4
2018,NE,April,TMINA,19.9
2018,NE,April,SRADA,17.9
2018,NE,April,PRCP,1599.2
2019,EN,April,TMAXA,31.6
2019,EN,April,TMINA,19.6
2019,EN,April,SRADA,17.3
2019,EN,April,PRCP,1290
1963,NE,April,TMAXA,27.1
1963,NE,April,TMINA,15.2
1963,NE,April,SRADA,18.8
1963,NE,April,PRCP,1597.9
1964,EN,April,TMAXA,28.6
1964,EN,April,TMINA,16
1964,EN,April,SRADA,18.5
1964,EN,April,PRCP,967.8
1965,LA,April,TMAXA,26
1965,LA,April,TMINA,15.3
1965,LA,April,SRADA,17.8
1965,LA,April,PRCP,1864
1966,EN,April,TMAXA,27
1966,EN,April,TMINA,16.1
1966,EN,April,SRADA,18
1966,EN,April,PRCP,1775.6
1967,NE,April,TMAXA,27.9
1967,NE,April,TMINA,15.2
1967,NE,April,SRADA,18.6
1967,NE,April,PRCP,2018.1
1968,NE,April,TMAXA,28.6
1968,NE,April,TMINA,15.1
1968,NE,April,SRADA,18.7
1968,NE,April,PRCP,1481.8
1969,EN,April,TMAXA,28.8
1969,EN,April,TMINA,14.5
1969,EN,April,SRADA,19.7
1969,EN,April,PRCP,1410.4
1970,EN,April,TMAXA,28.4
1970,EN,April,TMINA,15.6
1970,EN,April,SRADA,18.6
1970,EN,April,PRCP,1692.6
1971,LA,April,TMAXA,28.4
1971,LA,April,TMINA,15.5
1971,LA,April,SRADA,19.3
1971,LA,April,PRCP,1093.2
1972,LA,April,TMAXA,27
1972,LA,April,TMINA,15.6
1972,LA,April,SRADA,18
1972,LA,April,PRCP,1766.6
1973,EN,April,TMAXA,27.9
1973,EN,April,TMINA,16.3
1973,EN,April,SRADA,18.6
1973,EN,April,PRCP,1826.6
1974,LA,April,TMAXA,28
1974,LA,April,TMINA,15.6
1974,LA,April,SRADA,18.1
1974,LA,April,PRCP,1809.5
1975,LA,April,TMAXA,28.1
1975,LA,April,TMINA,15.4
1975,LA,April,SRADA,18.9
1975,LA,April,PRCP,1350.6
1976,LA,April,TMAXA,27.7
1976,LA,April,TMINA,14.5
1976,LA,April,SRADA,18.6
1976,LA,April,PRCP,1449.6
1977,EN,April,TMAXA,27.2
1977,EN,April,TMINA,15.6
1977,EN,April,SRADA,18.6
1977,EN,April,PRCP,1884
1978,NE,April,TMAXA,27.6
1978,NE,April,TMINA,16.7
1978,NE,April,SRADA,18.5
1978,NE,April,PRCP,1532.6
1979,NE,April,TMAXA,26.2
1979,NE,April,TMINA,15.4
1979,NE,April,SRADA,18.3
1979,NE,April,PRCP,1852.4
1980,NE,April,TMAXA,26.8
1980,NE,April,TMINA,16.1
1980,NE,April,SRADA,17.8
1980,NE,April,PRCP,1649.2
1981,NE,April,TMAXA,27.6
1981,NE,April,TMINA,16.2
1981,NE,April,SRADA,18.2
1981,NE,April,PRCP,1477.1
1982,NE,April,TMAXA,26.9
1982,NE,April,TMINA,15.5
1982,NE,April,SRADA,17.3
1982,NE,April,PRCP,2112.7
1983,EN,April,TMAXA,26.9
1983,EN,April,TMINA,16.5
1983,EN,April,SRADA,17.2
1983,EN,April,PRCP,2192.1
1984,LA,April,TMAXA,27.3
1984,LA,April,TMINA,16.3
1984,LA,April,SRADA,17.4
1984,LA,April,PRCP,1771.2
1985,LA,April,TMAXA,27.8
1985,LA,April,TMINA,16.2
1985,LA,April,SRADA,17.4
1985,LA,April,PRCP,1854.5
1986,NE,April,TMAXA,28
1986,NE,April,TMINA,15.9
1986,NE,April,SRADA,18.2
1986,NE,April,PRCP,1414.2
1987,EN,April,TMAXA,27.4
1987,EN,April,TMINA,15.7
1987,EN,April,SRADA,17.6
1987,EN,April,PRCP,1534
1988,EN,April,TMAXA,28.2
1988,EN,April,TMINA,16.2
1988,EN,April,SRADA,18.3
1988,EN,April,PRCP,1621.7
1989,LA,April,TMAXA,27.6
1989,LA,April,TMINA,15.6
1989,LA,April,SRADA,18.1
1989,LA,April,PRCP,1532
1990,NE,April,TMAXA,27.2
1990,NE,April,TMINA,15.9
1990,NE,April,SRADA,18.5
1990,NE,April,PRCP,1434
1991,NE,April,TMAXA,27.1
1991,NE,April,TMINA,16.7
1991,NE,April,SRADA,17.4
1991,NE,April,PRCP,1744.7
1992,EN,April,TMAXA,27.7
1992,EN,April,TMINA,16.1
1992,EN,April,SRADA,17.8
1992,EN,April,PRCP,1454.8
1993,NE,April,TMAXA,27.3
1993,NE,April,TMINA,16.1
1993,NE,April,SRADA,16.9
1993,NE,April,PRCP,1785.2
1994,NE,April,TMAXA,27.8
1994,NE,April,TMINA,16
1994,NE,April,SRADA,17.6
1994,NE,April,PRCP,1443.3
1995,EN,April,TMAXA,28.7
1995,EN,April,TMINA,16.5
1995,EN,April,SRADA,18.1
1995,EN,April,PRCP,1609.3
1996,LA,April,TMAXA,28.5
1996,LA,April,TMINA,16.4
1996,LA,April,SRADA,18.3
1996,LA,April,PRCP,1633.9
1997,NE,April,TMAXA,27.4
1997,NE,April,TMINA,15.6
1997,NE,April,SRADA,18
1997,NE,April,PRCP,1697.8
1998,EN,April,TMAXA,28.9
1998,EN,April,TMINA,16.4
1998,EN,April,SRADA,18.2
1998,EN,April,PRCP,1536.3
1999,LA,April,TMAXA,28.2
1999,LA,April,TMINA,16.4
1999,LA,April,SRADA,17.6
1999,LA,April,PRCP,1523.4
2000,LA,April,TMAXA,28.2
2000,LA,April,TMINA,15.9
2000,LA,April,SRADA,18.6
2000,LA,April,PRCP,1695.9
2001,LA,April,TMAXA,28.6
2001,LA,April,TMINA,16.2
2001,LA,April,SRADA,18.4
2001,LA,April,PRCP,1274.9
2002,NE,April,TMAXA,28.2
2002,NE,April,TMINA,16.1
2002,NE,April,SRADA,18
2002,NE,April,PRCP,1636.7
2003,EN,April,TMAXA,29.3
2003,EN,April,TMINA,16.9
2003,EN,April,SRADA,18
2003,EN,April,PRCP,1727
2004,NE,April,TMAXA,28.4
2004,NE,April,TMINA,16.6
2004,NE,April,SRADA,18.2
2004,NE,April,PRCP,1491.7
2005,EN,April,TMAXA,28.2
2005,EN,April,TMINA,16.8
2005,EN,April,SRADA,18.1
2005,EN,April,PRCP,1794.6
2006,NE,April,TMAXA,28.1
2006,NE,April,TMINA,17.1
2006,NE,April,SRADA,17.5
2006,NE,April,PRCP,1886.7
2007,NE,April,TMAXA,28.3
2007,NE,April,TMINA,16.5
2007,NE,April,SRADA,18.1
2007,NE,April,PRCP,2119
2008,LA,April,TMAXA,28.5
2008,LA,April,TMINA,16.6
2008,LA,April,SRADA,18.1
2008,LA,April,PRCP,1516.5
2009,LA,April,TMAXA,28.2
2009,LA,April,TMINA,16.5
2009,LA,April,SRADA,17.8
2009,LA,April,PRCP,1704.9
2010,EN,April,TMAXA,28.5
2010,EN,April,TMINA,16.7
2010,EN,April,SRADA,17.3
2010,EN,April,PRCP,1995.3
2011,LA,April,TMAXA,28.9
2011,LA,April,TMINA,17
2011,LA,April,SRADA,18.1
2011,LA,April,PRCP,1638.1
2012,LA,April,TMAXA,28.6
2012,LA,April,TMINA,15.8
2012,LA,April,SRADA,18.8
2012,LA,April,PRCP,1513.1
2013,NE,April,TMAXA,28.5
2013,NE,April,TMINA,17.6
2013,NE,April,SRADA,17.8
2013,NE,April,PRCP,1725.7
2014,NE,April,TMAXA,28.7
2014,NE,April,TMINA,17.4
2014,NE,April,SRADA,18.8
2014,NE,April,PRCP,1214.2
2015,NE,April,TMAXA,29.1
2015,NE,April,TMINA,17.7
2015,NE,April,SRADA,18.1
2015,NE,April,PRCP,1396.7
2016,EN,April,TMAXA,29.1
2016,EN,April,TMINA,17.8
2016,EN,April,SRADA,17.3
2016,EN,April,PRCP,1894
2017,NE,April,TMAXA,28.8
2017,NE,April,TMINA,16.6
2017,NE,April,SRADA,18.1
2017,NE,April,PRCP,1504
2018,NE,April,TMAXA,28.6
2018,NE,April,TMINA,16.7
2018,NE,April,SRADA,18.1
2018,NE,April,PRCP,1610.4
2019,EN,April,TMAXA,28.8
2019,EN,April,TMINA,16.7
2019,EN,April,SRADA,17.7
2019,EN,April,PRCP,1845.4
1963,NE,April,TMAXA,27.5
1963,NE,April,TMINA,16.6
1963,NE,April,SRADA,16.6
1963,NE,April,PRCP,1514
1964,EN,April,TMAXA,28.5
1964,EN,April,TMINA,16.4
1964,EN,April,SRADA,16
1964,EN,April,PRCP,1332.6
1965,LA,April,TMAXA,26.6
1965,LA,April,TMINA,16.9
1965,LA,April,SRADA,14.8
1965,LA,April,PRCP,2026.8
1966,EN,April,TMAXA,28
1966,EN,April,TMINA,17.1
1966,EN,April,SRADA,16.1
1966,EN,April,PRCP,1693.8
1967,NE,April,TMAXA,28.1
1967,NE,April,TMINA,17.2
1967,NE,April,SRADA,16
